"Id","Prediction"
5036,2900370.93546773
5037,4227194.28307989
5038,4108681.39789265
5039,4224192.61963533
5040,5184477.96457243
5041,5428467.05060344
5042,3441619.01093299
5043,6268858.68756019
5044,3975754.83962581
5045,4022443.64495143
5046,3755831.6407288
5047,4030417.28438261
5048,4630746.27407313
5049,5880241.19672263
5050,4362071.91930281
5051,3275468.40548839
5052,5781897.90825201
5053,5566848.06604743
5054,4628907.39030199
5055,3561553.36025298
5056,4441126.06027495
5057,3482844.54231533
5058,4929140.08852611
5059,5439235.44668578
5060,3609678.99901887
5061,5031943.10498197
5062,4132847.08686926
5063,4773994.69720446
5064,5867928.55460714
5065,5030023.01232075
5066,6712500.88599019
5067,3358524.46800287
5068,2809392.62682154
5069,6970804.03014948
5070,5193658.64226541
5071,5793129.15805684
5072,6609799.82416111
5073,4197125.3841397
5074,5021192.12127086
5075,4567835.75249153
5076,5604763.0054363
5077,5704122.02744022
5078,4900911.09513506
5079,3997215.21823043
5080,2596259.46713371
5081,6956106.17033189
5082,6048343.90385377
5083,3322863.55105502
5084,3823416.5825405
5085,6088609.05947578
5086,6178406.93466668
5087,5019406.15969247
5088,3375602.39410743
5089,7068214.70803642
5090,4530720.62764095
5091,3574661.38719384
5092,4379686.26338257
5093,4457357.09605349
5094,6249805.16831529
5095,4953229.05390316
5096,5250515.18596481
5097,3342772.12558768
5098,6218110.7482674
5099,5006016.90664156
5100,5872915.86209761
5101,4265925.75951611
5102,5985082.07098878
5103,2863326.68459966
5104,3631498.24519945
5105,5367930.05568113
5106,4998873.32656686
5107,4789927.58209433
5108,5985082.07098878
5109,5229092.68994838
5110,6230494.79486828
5111,5002331.38632913
5112,5643739.82839509
5113,3997199.02587464
5114,5827643.18007459
5115,3740843.37108003
5116,6230686.3270636
5117,5634667.44884252
5118,4413456.36501622
5119,4723154.37954571
5120,4109538.07331119
5121,4297301.40712361
5122,3166072.48474759
5123,3988877.02704445
5124,3077804.85839421
5125,7239929.07580864
5126,5178183.30808623
5127,4712958.04349838
5128,6653756.92910604
5129,4026288.39489577
5130,4387309.02363542
5131,6594847.53165383
5132,4967776.55483506
5133,2697183.50317251
5134,5600262.92037939
5135,4471807.22702163
5136,4823391.98502763
5137,3549181.31651971
5138,5600076.18317266
5139,4407946.52597975
5140,5097577.1031161
5141,2962283.34305869
5142,5149280.12153616
5143,3598273.46676199
5144,4994120.57461945
5145,2800346.25371854
5146,4026392.65439237
5147,4990523.18597866
5148,5294133.87512753
5149,4301607.92136465
5150,4143302.87226659
5151,4281485.756954
5152,5095919.97078399
5153,4647366.38718054
5154,4516779.31133228
5155,2830142.65455863
5156,3024343.05731115
5157,2966040.90177981
5158,4047640.20471344
5159,4280540.65231586
5160,4128000.19476359
5161,5264914.77110388
5162,3565168.54029263
5163,4292293.35945462
5164,3853871.36272151
5165,2970722.54382787
5166,6786463.54773788
5167,3358690.22735168
5168,8221569.59724416
5169,3268326.89902475
5170,4332669.77516014
5171,5291073.68379813
5172,4273322.95895233
5173,5922712.67566463
5174,3997533.41503421
5175,2870125.71650796
5176,5604856.16581983
5177,6348007.06183341
5178,4605445.1757996
5179,5295296.42809619
5180,5491367.82701362
5181,3651548.16231412
5182,4138275.20305227
5183,4921226.45284236
5184,4875422.17306456
5185,5612003.69850999
5186,5745332.96732803
5187,4058101.83548525
5188,5383342.44747665
5189,6309511.00948753
5190,4083903.56149327
5191,4190524.53032775
5192,7689157.92097587
5193,6484427.33653849
5194,4665823.19000295
5195,4688716.81095365
5196,5815799.27319241
5197,5376994.75557911
5198,3963362.88153957
5199,4168167.30647262
5200,2344562.43544161
5201,6478342.39574784
5202,5611751.87316637
5203,3829939.49006664
5204,4819163.50520206
5205,3889207.20189451
5206,6060241.75733003
5207,3413067.07895101
5208,5764135.25651226
5209,5225082.98068109
5210,3789216.9037021
5211,4196615.64072758
5212,3796440.74557439
5213,3304844.68081863
5214,4841773.45544417
5215,3257831.28148984
5216,5589061.20355871
5217,3711117.40702402
5218,5330653.22968608
5219,3557068.85620054
5220,5601227.34490694
5221,4261947.65768263
5222,2988033.6482027
5223,3185826.81636867
5224,5807200.39962681
5225,5074440.10695578
5226,2811062.25501729
5227,6799740.53507324
5228,5519694.3033349
5229,4736619.2957221
5230,6186725.67456708
5231,5940089.72971094
5232,5398419.80068816
5233,3701833.14318329
5234,4789897.10602705
5235,4591430.04066133
5236,4167227.6144141
5237,3200267.52588695
5238,4226682.89758903
5239,4661274.85873551
5240,5760021.70848246
5241,2907909.06997981
5242,6238494.14415383
5243,4695901.82716767
5244,5264648.1871152
5245,4366150.9371062
5246,2860278.10326055
5247,3392438.28601745
5248,3779805.26970819
5249,4817180.35536724
5250,4853866.07241962
5251,4706472.6581101
5252,4176201.74296848
5253,3139652.35154677
5254,5157779.08866733
5255,7076049.12423342
5256,6623036.33652236
5257,4955557.83383511
5258,4808649.53981889
5259,4155014.33335916
5260,5861371.65642011
5261,4314707.28184611
5262,4042868.58737998
5263,6203229.88059011
5264,4281281.54614862
5265,6091270.21852362
5266,3404502.15586881
5267,3318098.3365985
5268,4671698.60040671
5269,4479328.23013215
5270,4052771.89445592
5271,5993260.41576713
5272,2989118.89992965
5273,5018817.85054287
5274,4677173.51861985
5275,5062750.61776413
5276,5382052.6997552
5277,4703875.2314695
5278,4727155.56973905
5279,4044054.99921633
5280,5941252.36966193
5281,7217833.29649266
5282,4559882.59338752
5283,3334684.48535469
5284,3281431.94025709
5285,4136776.99657077
5286,5341628.93288838
5287,5729078.91178954
5288,4082866.04619651
5289,3117816.37548147
5290,2567532.38221739
5291,3425104.98624214
5292,5251034.9445942
5293,5407425.1794852
5294,7773737.49507968
5295,4538791.4657855
5296,3224902.60955216
5297,4848249.25870246
5298,3721436.89405945
5299,4101162.52032347
5300,4834216.88641527
5301,7048671.29256095
5302,4783880.74189731
5303,5659046.12105041
5304,5112557.6823488
5305,5114320.77356286
5306,2564328.31228176
5307,4980567.65427298
5308,5510387.67308291
5309,5573035.79334956
5310,3823377.06047085
5311,4434799.77450284
5312,5771311.06409391
5313,4517110.73178077
5314,2985599.91012106
5315,3913653.31691435
5316,3831730.5893783
5317,3358524.46800287
5318,4625573.37334496
5319,4042892.30448674
5320,2553638.17555636
5321,3927083.51754584
5322,5918098.23631755
5323,3564244.00969951
5324,4557579.53329291
5325,3658445.89272158
5326,3146391.47227452
5327,4324344.69940806
5328,3659466.53325404
5329,4035728.81848765
5330,6927714.85508949
5331,4621459.65504003
5332,4919412.98783494
5333,6861346.93634324
5334,3780092.47662822
5335,6539747.09910378
5336,5261879.84388875
5337,4112922.25298635
5338,4380964.28862491
5339,5235681.5657037
5340,3863805.3443185
5341,5669975.90203032
5342,3031328.21466944
5343,4728563.39813136
5344,4422592.84467025
5345,5438448.95200061
5346,4337791.84139306
5347,3542369.27761879
5348,3819954.99238134
5349,4343334.72659181
5350,3477896.70174185
5351,3260004.42104715
5352,7234507.54724047
5353,2551684.79313041
5354,2736610.34934233
5355,4855754.14617625
5356,4030486.68926584
5357,4784309.37483286
5358,4593710.05692526
5359,5128588.25637983
5360,5380316.90384965
5361,3877280.20270382
5362,4722935.99385029
5363,4567138.92600842
5364,3506389.96173904
5365,6160045.40153896
5366,5004104.13019728
5367,4724351.35065313
5368,4385324.94125038
5369,4057014.27075373
5370,5188021.29900437
5371,6248469.96565175
5372,4739635.26259224
5373,6534535.67475287
5374,4708164.05271457
5375,4036226.65610158
5376,3916164.3055438
5377,4062998.36012999
5378,5703677.09718518
5379,4868335.79063042
5380,5340852.32241449
5381,5580224.93644269
5382,6901293.01281758
5383,4708504.02454586
5384,3910628.45898565
5385,5993724.42724741
5386,6158330.5544484
5387,4762354.54896849
5388,5469745.68103659
5389,3669280.24353267
5390,6219727.02497373
5391,5037723.47944616
5392,4311758.27758851
5393,4264803.51446529
5394,2888470.06704351
5395,5446118.69495858
5396,4850665.78421261
5397,3368605.36213924
5398,5709464.02042183
5399,3138439.45051447
5400,3217335.24867399
5401,7239929.07580864
5402,4571878.46176458
5403,5754646.1198726
5404,5602258.76486184
5405,3301667.36278121
5406,4486901.68111763
5407,4763558.6667789
5408,4498700.74100532
5409,3549674.7808918
5410,4385234.09044493
5411,3337146.94210123
5412,3213237.43475275
5413,3148037.67939435
5414,3670873.21146015
5415,6107715.6409073
5416,6189645.51120581
5417,3898208.58070887
5418,4365302.71088723
5419,4672886.2018663
5420,4835717.85406541
5421,5939533.71194081
5422,5681062.53802262
5423,4314969.35051376
5424,4815073.13878287
5425,4373325.76294002
5426,4964232.21371435
5427,3164158.13316255
5428,6597596.60325266
5429,7601336.44303018
5430,5181997.99718117
5431,4584410.24508242
5432,6883747.04297333
5433,5531405.86885173
5434,5081809.00432347
5435,6325737.57591687
5436,4852877.73321455
5437,4878720.82158246
5438,3892246.51571982
5439,4964937.10069209
5440,3468799.24225782
5441,4400850.26756415
5442,4281212.26425487
5443,4954089.37334908
5444,3955892.7025937
5445,5023774.1789765
5446,3849739.07691583
5447,3782561.88055671
5448,3683670.72262691
5449,5206480.9677001
5450,5174407.00706917
5451,4512337.38399849
5452,4232482.29801708
5453,4597191.44346716
5454,2919019.65496867
5455,2485520.65898935
5456,4196619.18869515
5457,3566025.96787825
5458,4372819.22378228
5459,4630746.27407313
5460,4819594.40848589
5461,6178185.54098668
5462,3061720.13737563
5463,5301435.55928684
5464,4732461.04563943
5465,3748251.02045043
5466,3798087.80387041
5467,6551375.90913749
5468,5075304.96281238
5469,5927178.78887548
5470,4199974.76537312
5471,3943855.60430025
5472,3696064.41949722
5473,6171216.90593245
5474,4369574.95746196
5475,5678873.70530713
5476,4159166.0924829
5477,5806348.5451528
5478,4386032.01437871
5479,5408149.08640655
5480,3342772.12558768
5481,5433676.53809978
5482,4064374.25389231
5483,4601095.54773183
5484,4002330.27461959
5485,6993633.9925784
5486,5523253.10892998
5487,6133400.58821942
5488,4918905.09386069
5489,5525210.10551648
5490,3838230.78406142
5491,3998367.75461258
5492,5027095.57785134
5493,4400960.05539705
5494,6001425.37581559
5495,5133080.31101902
5496,5119964.71424649
5497,3717908.90433844
5498,4731041.29967157
5499,5454846.81299091
5500,4421814.19589867
5501,4058726.35477174
5502,3409171.94005309
5503,4724601.0220036
5504,6313632.7436128
5505,4472400.92070861
5506,4994277.67480796
5507,6161698.36576789
5508,4988948.99760047
5509,5461441.26094075
5510,5161503.40898213
5511,4196765.77723637
5512,4247473.54424569
5513,3390981.35588507
5514,3911123.11907814
5515,5426850.75892716
5516,4731974.78461958
5517,4279413.66539302
5518,5916141.35006614
5519,2728994.49956184
5520,6436452.32205683
5521,4624000.29694295
5522,5612371.14470013
5523,2766667.97636973
5524,4212639.15638687
5525,4543797.39837551
5526,4473489.3079742
5527,4887910.32407061
5528,6853670.03537743
5529,2522554.86691137
5530,4096582.83660174
5531,3576819.74112997
5532,4699713.52646593
5533,4678875.654591
5534,4520663.9808513
5535,5940089.72971094
5536,3623467.42243694
5537,3864989.58344239
5538,4505462.14968632
5539,2839228.84300298
5540,4551768.31370679
5541,4796480.94181213
5542,5613193.4869277
5543,2715573.86834753
5544,6026313.7444771
5545,6515124.17006583
5546,3321274.21835984
5547,6547401.2488216
5548,4106677.18579863
5549,4429742.41309463
5550,4426042.41440666
5551,3052761.77852508
5552,4752516.99579973
5553,3956908.99922494
5554,5053533.8286421
5555,7018288.87906654
5556,3039525.17528075
5557,5480867.97441251
5558,4083903.56149327
5559,4385273.55016545
5560,4862193.16854707
5561,4481304.48592591
5562,4846694.8935538
5563,5858182.58529277
5564,6533121.69085285
5565,6319034.52839994
5566,4958461.90840337
5567,4692227.71281323
5568,4834422.40432832
5569,6554038.54074505
5570,4421855.57466756
5571,5943384.41549771
5572,5299143.91388602
5573,4396323.96738702
5574,3419687.0598938
5575,5703832.07054005
5576,3974253.05920268
5577,3064899.65215811
5578,4522233.5446166
5579,4668342.97139429
5580,4135997.42786425
5581,7208203.96441326
5582,3625193.80385804
5583,3335841.18435745
5584,3760519.02853021
5585,3512089.96140075
5586,5315450.35490793
5587,4527363.95275842
5588,5842867.08340675
5589,3973280.87762841
5590,3995723.89643749
5591,2895905.21262122
5592,4444619.16838428
5593,3628683.08592525
5594,5455769.04326688
5595,5380205.446799
5596,3600429.16716946
5597,3617115.10788802
5598,4295491.90069573
5599,4824925.32111616
5600,5160579.19972626
5601,3221732.89589421
5602,4908159.00786397
5603,5132434.35016033
5604,4211644.78108841
5605,6486339.92956736
5606,6210418.07423481
5607,4669152.6203528
5608,4152522.70232155
5609,6677079.16833718
5610,4737101.78407671
5611,3229186.6923939
5612,3982441.83393266
5613,4502696.0503375
5614,4650893.95324523
5615,3670977.62297587
5616,4846004.94074167
5617,5522844.23134037
5618,2930902.6741137
5619,5580600.2754046
5620,3125348.19582922
5621,4002505.38085009
5622,6826388.77118027
5623,2852861.39677326
5624,4399995.98775409
5625,4883633.86180746
5626,4069934.33329047
5627,3097023.21094234
5628,5367298.42038973
5629,4508520.7881855
5630,5615142.91160183
5631,2798311.73015524
5632,6278554.62326355
5633,3039815.54117923
5634,4706103.10125912
5635,3730424.99386065
5636,3042579.03536767
5637,4120333.36799479
5638,4630746.27407313
5639,3476052.74489546
5640,4941535.77276737
5641,3262265.7013619
5642,4042634.07927264
5643,3989311.65679014
5644,3524555.41616737
5645,4556294.64498363
5646,4487983.99588104
5647,4010329.21391385
5648,6105846.21918365
5649,4565983.91795468
5650,3729698.55172276
5651,4452778.27876154
5652,6232475.05366069
5653,4108837.23940331
5654,3893649.61632464
5655,3641738.36023668
5656,5707449.66482916
5657,4201101.82708542
5658,4874959.19969814
5659,4286228.70180275
5660,2979330.69896589
5661,5097510.23112613
5662,4390663.61426615
5663,5009590.57396765
5664,4394106.98418332
5665,3493688.98464191
5666,2647907.18860429
5667,5824264.35051871
5668,6634180.65909948
5669,6098151.86503671
5670,3906058.00614306
5671,3305927.45638855
5672,4097610.09905064
5673,3983244.33420545
5674,4983368.0950477
5675,5010813.49158898
5676,3954901.20149281
5677,3984488.43443712
5678,3540928.76000984
5679,4841376.83662276
5680,4865932.89958221
5681,5198972.25591848
5682,6565418.99480591
5683,4693631.12066289
5684,4876474.092862
5685,3330673.81163488
5686,3472263.16331012
5687,5432889.42967935
5688,7590548.77851081
5689,4944205.87836071
5690,4293434.41287225
5691,4022691.20614481
5692,5764284.08256128
5693,3556109.69398135
5694,7219001.43420735
5695,5645234.98347174
5696,4434296.46995454
5697,4281713.16729799
5698,5077156.65800342
5699,4886925.9505766
5700,6850867.90694076
5701,4706940.77570776
5702,3267544.59136883
5703,7503539.99358302
5704,6364315.19227363
5705,3856446.56248706
5706,3341340.58931119
5707,4858567.73536288
5708,3735841.49309698
5709,5831140.64947496
5710,6404372.94309889
5711,3698806.76116031
5712,7389268.18231859
5713,3733080.34582199
5714,4307033.40446365
5715,4443203.24035951
5716,6656751.88427746
5717,6954132.91737974
5718,6071530.75822205
5719,4120486.86045366
5720,4652216.82907527
5721,3417634.40333626
5722,5582258.70057917
5723,3283901.35773345
5724,3843315.63488948
5725,4640536.3953368
5726,4468468.66886389
5727,3445386.62170616
5728,3744884.01461943
5729,4597462.48029716
5730,4037399.43513938
5731,4835215.18367798
5732,5367972.91466883
5733,4272166.44225202
5734,4091628.73851262
5735,4887822.91176985
5736,6912850.05533285
5737,3045891.66543831
5738,3079967.4379913
5739,3052761.77852508
5740,3263999.6003248
5741,3062327.89177733
5742,4459059.49930847
5743,3348129.4934954
5744,3989478.54477887
5745,4679651.45218857
5746,3026175.91666098
5747,5827338.70497843
5748,6519095.2455722
5749,3650659.96064071
5750,5802775.11523361
5751,5590415.31924266
5752,4274555.1712605
5753,5308474.66115885
5754,4402392.96405755
5755,5749101.5605813
5756,4235854.40150252
5757,5722336.80029324
5758,3323506.27951697
5759,5573146.38056859
5760,5634288.25525725
5761,4198276.99709454
5762,7241736.89667408
5763,5358665.08347593
5764,5173564.65287878
5765,4061642.61024965
5766,3305959.61772686
5767,4246149.48729272
5768,4520788.33441566
5769,6064861.54843204
5770,5611905.54802649
5771,3929881.50541276
5772,5024529.6654314
5773,4457043.51212989
5774,3826685.16090782
5775,5806058.23134188
5776,3686135.03715677
5777,5998981.36879849
5778,2878814.64218449
5779,3707069.2669012
5780,4130629.26991448
5781,3493956.03561158
5782,5046147.42150356
5783,4043891.99156579
5784,6109191.271188
5785,3972916.86324695
5786,3741139.54063295
5787,5328492.36831136
5788,4811135.39387104
5789,4231855.68131246
5790,5551539.96983297
5791,3684261.84340488
5792,4553719.73745242
5793,3517312.5009312
5794,6614116.97778178
5795,5652049.3379074
5796,4095837.14544502
5797,5375976.17408346
5798,4757500.59831671
5799,3796600.54201874
5800,3261922.54431297
5801,3258335.51532099
5802,3622256.34718597
5803,5266719.29438501
5804,4668787.34548327
5805,5367615.08334619
5806,6913299.90780967
5807,6067812.82656408
5808,3500921.91464377
5809,3662330.15136879
5810,4942864.33289912
5811,4852584.50912497
5812,5838123.05669591
5813,3689416.51766551
5814,3807364.14390453
5815,4358609.56093225
5816,5248015.67479592
5817,2919171.10008881
5818,5163216.87942494
5819,3080064.02559054
5820,3311148.96794634
5821,4423218.94199802
5822,7165244.00941255
5823,6677079.16833718
5824,5600226.00193525
5825,4409732.616181
5826,5529231.64511911
5827,4394500.941646
5828,4054739.08972814
5829,5641815.67684871
5830,5692599.06232663
5831,5145395.7825674
5832,5288522.1666652
5833,4764331.65440802
5834,6505033.22001609
5835,5544548.38272665
5836,7272556.02856114
5837,6265595.06162161
5838,6197693.82018685
5839,5226472.79593494
5840,2373038.31246549
5841,8255972.84754806
5842,4409675.11670524
5843,6526557.97332966
5844,6373718.72777662
5845,3824302.03476789
5846,6319165.49888325
5847,5463609.26662294
5848,5757406.19589887
5849,4719953.16935996
5850,5146927.24311769
5851,6537886.79965633
5852,7402322.5488983
5853,5681602.57110576
5854,5803265.61693575
5855,4868534.39983155
5856,4756082.42409314
5857,4559371.38959402
5858,4830672.46895218
5859,3059180.15149405
5860,4247140.30120559
5861,4597292.07478576
5862,4592869.23895461
5863,4362995.82500815
5864,5932371.3786829
5865,6274350.81612695
5866,3411131.10754333
5867,4354749.78679468
5868,3843297.88121806
5869,4516314.06157319
5870,5336986.1676096
5871,3837842.27690211
5872,6597958.00954248
5873,4125095.2377788
5874,4482192.12313786
5875,3924173.36607719
5876,5680419.5171913
5877,4585089.35181092
5878,5919444.14524269
5879,4364654.51835048
5880,5568399.78719633
5881,5099244.13777746
5882,4306061.8901799
5883,6154060.80163021
5884,4838459.45655102
5885,5423051.32785324
5886,6736343.62869169
5887,4608280.48191539
5888,4889103.70889131
5889,4626003.3172078
5890,4232361.89113326
5891,3595191.78689178
5892,5431868.35919167
5893,4506614.08340893
5894,6662824.8937848
5895,5970468.73705923
5896,4451471.1216773
5897,5271381.84626028
5898,4507866.07407307
5899,5657540.59413621
5900,5907683.443318
5901,3364545.31026575
5902,3415152.38630878
5903,4197795.84779879
5904,4966562.65501377
5905,3741420.07325592
5906,5009148.30969289
5907,3606812.40942056
5908,7683696.01273497
5909,4467375.86256096
5910,4723937.69798664
5911,3308837.27454427
5912,3515444.42840757
5913,5177126.29923956
5914,5196505.86871493
5915,5482771.45010936
5916,3909331.73037642
5917,5776752.22722715
5918,4949612.95481213
5919,4649502.61225554
5920,6648579.13763098
5921,3951887.16719742
5922,3605809.27840349
5923,4562775.12708397
5924,5117924.86624088
5925,4228829.96154004
5926,3143149.87736274
5927,6533456.49681746
5928,4004760.99835265
5929,4984866.31571901
5930,6444778.83612695
5931,6118657.40759431
5932,3490588.60693175
5933,6233917.83544415
5934,2468359.72951557
5935,6633383.24134186
5936,4057068.31456108
5937,7552077.5381341
5938,4160177.70352578
5939,3910926.12790116
5940,3933802.99934392
5941,6168991.43950884
5942,3383799.62625791
5943,5816965.11094014
5944,5279434.01224318
5945,6253496.09203156
5946,4579010.31499243
5947,4773112.72674455
5948,6017629.69666267
5949,5525434.81624559
5950,5172058.80597798
5951,4804884.97162362
5952,4549549.45997484
5953,3052340.85824659
5954,3696064.41949722
5955,5031284.67241134
5956,5854985.26467434
5957,4955977.76368311
5958,5692027.55973982
5959,4680476.14965565
5960,4697409.32254923
5961,4689231.80805318
5962,5339801.59343135
5963,2837770.91001307
5964,5474374.74949005
5965,3423862.92216382
5966,3451431.40049354
5967,5166138.34447841
5968,5585335.13668283
5969,6098151.86503671
5970,6234697.63046376
5971,7118545.36186281
5972,4303066.43937295
5973,5101011.45916567
5974,3865978.55676705
5975,6167961.45111085
5976,5728088.38846789
5977,5330028.79137003
5978,4792992.48059563
5979,6326581.85515243
5980,2820285.29581902
5981,3509143.89462525
5982,5179132.26547949
5983,4803583.68518138
5984,4984873.18276823
5985,5223416.8209183
5986,2798814.74146457
5987,4876721.79191611
5988,3092710.6638259
5989,2996126.23974315
5990,5301442.48910771
5991,3961748.15355619
5992,4101545.43635204
5993,5845806.07862054
5994,3409555.86888728
5995,2336184.25835322
5996,4973490.53842492
5997,3954900.42100245
5998,8175804.85067655
5999,3914054.87229637
6000,4601910.6009999
6001,3154916.69591915
6002,2898553.51323696
6003,5082246.19683721
6004,5371252.28768461
6005,5199163.48881963
6006,3843214.29406874
6007,6857797.65098283
6008,3695145.25932972
6009,3990815.55213263
6010,5948435.63378733
6011,5946462.66026717
6012,4820889.83635237
6013,4124699.91821857
6014,3214055.56037289
6015,4501540.77369556
6016,3896905.88918692
6017,4419299.58238881
6018,4761705.68562979
6019,5578745.40863274
6020,4025047.56409036
6021,4088904.90775373
6022,6254330.89298094
6023,4183090.73037345
6024,3727750.2730369
6025,4933162.83514654
6026,5295940.21358714
6027,3281611.22946547
6028,4310053.56305004
6029,5168393.33936357
6030,5320035.51836008
6031,4656526.25503984
6032,2737742.72818614
6033,3332425.94283111
6034,4448049.0856018
6035,4915918.53283121
6036,4096044.01339987
6037,3624451.75370908
6038,3049755.94484234
6039,5366877.37818226
6040,4087355.98918641
6041,5389032.36226768
6042,4940615.33363307
6043,6355559.78278999
6044,3096107.97688693
6045,3620051.05434354
6046,2506365.5360384
6047,4769605.79362845
6048,5200331.00503964
6049,5580554.98757636
6050,3511203.42841831
6051,3995216.68497321
6052,3320932.83433553
6053,4242584.03107537
6054,5243355.1761319
6055,5446003.88748758
6056,4982331.7193489
6057,5148190.50452132
6058,3788823.48304205
6059,4895284.57634657
6060,4945374.44656958
6061,6265595.06162161
6062,3308518.56420236
6063,5211569.05159483
6064,3735144.20861378
6065,6787677.08477868
6066,4739136.81274774
6067,4109081.53420919
6068,3799904.26532761
6069,8173613.34386633
6070,6998949.42850394
6071,2675713.83232701
6072,2875018.10894131
6073,4131323.27367675
6074,5137665.60083064
6075,3912587.33487254
6076,4627027.03905036
6077,4316334.5066627
6078,3769737.90357154
6079,5503272.1714793
6080,2814185.63173971
6081,3010446.57016085
6082,5995586.26531792
6083,5346960.09814667
6084,6114403.96735536
6085,6288602.71098804
6086,6531825.02361151
6087,6682737.95111156
6088,6361334.47709858
6089,4681071.15093289
6090,6231371.4145801
6091,2949517.50038636
6092,4959932.17152373
6093,2748523.41685616
6094,5817859.53833388
6095,3638826.61113688
6096,4528954.95865599
6097,6964293.38431461
6098,6806541.74839414
6099,4489726.54898413
6100,6305168.06614901
6101,7135135.9099212
6102,5006273.33220305
6103,3071650.70854658
6104,5290716.15201406
6105,4541582.50906854
6106,3953516.6396984
6107,5115808.31689267
6108,4633537.7377965
6109,4939587.09111516
6110,5843832.87447776
6111,3882731.13169608
6112,5582619.08312589
6113,5143397.41601855
6114,4394124.64041316
6115,4655043.05613745
6116,2321542.01981135
6117,5631424.0550597
6118,3508951.18070094
6119,4919951.97515934
6120,6353818.31658076
6121,4454525.4159511
6122,4932540.80095711
6123,4421805.31265903
6124,5910615.72507173
6125,5499839.92230331
6126,3814179.08295726
6127,3731258.97438208
6128,7088494.68459413
6129,3618571.00313526
6130,4657691.87052301
6131,3892809.23479789
6132,4784048.86127788
6133,5588620.14003203
6134,4515434.23825101
6135,3174121.01465154
6136,5784653.97979235
6137,2773892.71482897
6138,4449351.65380935
6139,2875685.11849659
6140,4099862.20120723
6141,4496739.22339878
6142,4706219.2419245
6143,4948229.84525161
6144,5661110.92040116
6145,3140055.31987991
6146,4973796.96575741
6147,6194539.96234385
6148,4722147.55096123
6149,4225358.31507201
6150,4481437.64183925
6151,4090829.41936828
6152,5038188.98563366
6153,2860278.10326055
6154,5360858.05189534
6155,4146035.98584415
6156,4558899.06975381
6157,6360831.14297182
6158,3974289.22445818
6159,4782581.5007465
6160,6892938.88098346
6161,5782568.08525621
6162,5535070.2952228
6163,3775233.43473477
6164,4610850.94452973
6165,5372302.28989532
6166,3644185.81844817
6167,5890943.64049174
6168,5630357.10526066
6169,4033107.26341252
6170,5972941.54321158
6171,3935344.58864405
6172,4276019.36471549
6173,4332118.47464152
6174,5579926.44357889
6175,5578720.00785025
6176,4494225.60855369
6177,5602674.47721114
6178,2406490.22974698
6179,2406490.22974698
6180,4256408.97794477
6181,5143178.15873997
6182,3990946.27910837
6183,4269819.23355323
6184,3927831.59314374
6185,7121879.48437682
6186,3542238.03903521
6187,3808614.90780787
6188,3820558.19178049
6189,6574347.2241333
6190,3712914.32599844
6191,7835331.13207685
6192,3669198.98378212
6193,5229073.58562733
6194,5445350.88525453
6195,4494687.8782396
6196,3165997.10719086
6197,3580200.71337589
6198,3484625.90589594
6199,4669996.88652551
6200,4959100.88390803
6201,5620984.84777935
6202,3890573.80685422
6203,6682737.95111156
6204,3416033.82805742
6205,3663378.31621621
6206,4485450.96399197
6207,3887510.62780957
6208,4195381.41515862
6209,3505894.87017196
6210,4263862.65617813
6211,5621398.80888576
6212,5816710.83454211
6213,5245528.73822608
6214,4326224.04087983
6215,2789687.05923423
6216,6132202.05931694
6217,4091858.34619604
6218,5476136.76683414
6219,3658686.85984095
6220,5374033.49507404
6221,5093612.98239718
6222,5684708.42896571
6223,3327144.46931698
6224,5021354.82588936
6225,6311390.36341343
6226,5991524.34483106
6227,4410820.55049449
6228,6296103.26790913
6229,5356068.98364429
6230,5571580.11957512
6231,6571847.77150472
6232,4061697.86034645
6233,5147725.46023917
6234,4544545.50952564
6235,4733405.9842257
6236,6806541.74839414
6237,6233653.39944971
6238,5825534.10731518
6239,4063290.88429407
6240,5594082.55136001
6241,2868699.23074381
6242,3545491.7822649
6243,3824777.72088305
6244,4499100.64949574
6245,4446686.48383165
6246,4357074.52538311
6247,7701559.40667119
6248,7156754.46232839
6249,2409420.30494263
6250,3812978.99139149
6251,3900491.71659566
6252,4346010.20783679
6253,4467375.86256096
6254,3685266.97753377
6255,6199421.9967262
6256,6299385.52435647
6257,5542917.60891135
6258,3970394.45149413
6259,5097627.37644274
6260,3489786.73646405
6261,4396501.66813424
6262,3327369.52514125
6263,5890106.80843977
6264,4789053.68178333
6265,6336954.70659996
6266,6215897.26650205
6267,5582519.51916667
6268,5720293.89154187
6269,3498743.87697489
6270,6629678.78324802
6271,3660441.43899003
6272,3586385.0071965
6273,6630044.68037704
6274,4514655.22968171
6275,4841725.94391603
6276,3588610.55043132
6277,4442319.12476118
6278,5593070.4591445
6279,4915168.14691737
6280,5436176.93082035
6281,4656282.99596832
6282,3952727.70532667
6283,2954351.5370725
6284,4269715.30832617
6285,5300803.67198035
6286,6279885.05471317
6287,4190832.11604462
6288,4105344.86095011
6289,6922522.53717792
6290,3901889.14476441
6291,4359214.70150415
6292,5246683.67225907
6293,5671323.27992443
6294,6104531.66140766
6295,5197388.41643943
6296,4657741.45394796
6297,3584826.02512841
6298,2678348.6783751
6299,4253917.34369909
6300,3402926.19351045
6301,3614911.06862452
6302,4945525.02945421
6303,4718465.3192451
6304,4828137.28020025
6305,4135026.97996164
6306,5775308.01243548
6307,3400092.01050306
